DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;3;37;0;1;16;81.99999999999999;16;800.0;100.0;0.0;
5;3;38;0;1;14;73.92045454545453;14;400.0;100.0;0.0;
5;3;39;0;1;13;70.0340909090909;13;800.0;100.0;0.0;
5;3;40;1;1;11;61.034090909090914;11;800.0;100.0;0.0;
5;3;41;0;1;8;48.36363636363637;8;400.0;100.0;0.0;
5;3;42;0;1;7;43.96590909090909;7;400.0;100.0;0.0;
5;3;43;0;0;6;39.67045454545455;6;0.0;100.0;400.0;
5;3;44;0;0;6;39.67045454545455;6;800.0;100.0;400.0;
5;3;45;0;0;4;32.30681818181817;4;400.0;100.0;400.0;
5;3;46;0;0;3;28.113636363636356;3;0.0;100.0;400.0;
5;3;47;0;0;3;28.113636363636356;3;800.0;100.0;400.0;
5;3;48;0;1;1;19.93181818181817;1;0.0;100.0;0.0;
5;3;49;0;1;1;19.93181818181817;1;0.0;100.0;0.0;
5;3;50;0;1;1;19.93181818181817;1;0.0;100.0;0.0;
5;3;51;0;1;1;19.93181818181817;1;400.0;100.0;0.0;
5;3;52;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;53;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;54;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;55;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;56;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;57;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;58;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;59;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;60;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;61;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;62;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;63;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;64;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;65;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;66;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;67;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;68;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;69;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;70;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;71;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;72;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;73;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
5;3;74;0;1;0;16.147727272727263;0;0.0;0.0;0.0;
