DayTraining;Day;Step;discEV;TransformerLoad;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;energyCosts;
5;2;91;0;2300.0;1;19245.384930282245;30;1050.0;3.6078173034694743;50.0;0.55;
5;2;92;0;2300.0;1;19264.551596948913;30;1050.0;3.6078173034694743;50.0;0.55;
5;2;93;0;0.0;0;19283.718263615578;30;1050.0;3.6231884057970984;50.0;0.0;
5;2;94;0;0.0;0;19283.718263615578;30;1050.0;3.6231884057970984;50.0;0.0;
5;2;95;0;0.0;0;19283.718263615578;30;1050.0;3.6231884057970984;50.0;0.0;
5;2;96;0;0.0;0;19283.718263615578;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;1;0;2300.0;1;19283.718263615578;30;1050.0;3.709454796411315;50.0;0.28;
5;3;2;0;2300.0;1;19302.884930282245;30;1050.0;3.709454796411315;50.0;0.28;
5;3;3;0;2300.0;1;19322.051596948913;30;1050.0;3.709454796411315;50.0;0.28;
5;3;4;0;2300.0;1;19341.218263615578;30;1050.0;3.709454796411315;50.0;0.28;
5;3;5;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;6;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;7;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;8;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;9;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;10;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;11;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;12;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;13;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;14;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;15;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;16;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;17;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;18;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;19;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;20;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;21;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;22;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;23;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;24;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;25;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;26;0;0.0;0;19360.384930282245;30;1050.0;3.6231884057970984;50.0;0.0;
5;3;27;0;0.0;0;19360.384930282245;30;950.0;3.260869565217389;50.0;0.0;
