DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;3;49;0;1;0;18.64772727272723;1;0.0;50.0;0.0;
5;3;50;0;1;1;18.64772727272723;1;400.0;100.0;0.0;
5;3;51;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;52;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;53;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;54;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;55;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;56;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;57;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;58;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;59;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;60;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;61;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;62;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;63;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;64;0;1;0;14.863636363636317;0;0.0;0.0;0.0;
5;3;65;0;1;1;14.863636363636317;2;0.0;200.0;0.0;
5;3;66;0;0;2;14.977272727272686;2;0.0;400.0;400.0;
5;3;67;0;1;1;15.204545454545414;3;0.0;133.33333333333334;0.0;
5;3;68;0;1;1;15.318181818181776;3;0.0;133.33333333333334;0.0;
5;3;69;0;1;1;15.431818181818139;3;0.0;133.33333333333334;0.0;
5;3;70;0;1;0;15.545454545454504;5;0.0;0.0;0.0;
5;3;71;0;0;3;15.545454545454504;5;0.0;200.0;400.0;
5;3;72;0;0;2;15.886363636363592;6;0.0;100.0;400.0;
5;3;73;0;0;2;16.113636363636324;8;0.0;75.0;400.0;
5;3;74;0;0;3;16.34090909090905;8;0.0;150.0;400.0;
5;3;75;0;0;3;16.681818181818137;8;0.0;150.0;400.0;
5;3;76;0;0;4;17.02272727272723;8;0.0;175.0;400.0;
5;3;77;0;0;6;17.477272727272684;9;0.0;266.6666666666667;400.0;
5;3;78;0;0;6;18.159090909090864;11;0.0;200.0;400.0;
5;3;79;0;0;2;18.840909090909047;11;0.0;72.72727272727273;400.0;
5;3;80;0;1;8;19.068181818181774;13;0.0;246.15384615384616;0.0;
5;3;81;0;1;8;19.977272727272684;13;0.0;230.76923076923077;0.0;
5;3;82;0;0;6;20.88636363636359;14;0.0;157.14285714285714;400.0;
5;3;83;0;1;8;21.568181818181777;14;0.0;214.28571428571428;0.0;
5;3;84;0;1;7;22.477272727272688;15;0.0;186.66666666666666;0.0;
5;3;85;0;1;8;23.27272727272723;15;0.0;213.33333333333334;0.0;
5;3;86;0;1;7;24.181818181818144;15;0.0;186.66666666666666;0.0;
5;3;87;0;0;4;24.977272727272684;17;0.0;94.11764705882354;400.0;
5;3;88;0;1;9;25.43181818181814;19;0.0;178.94736842105263;0.0;
5;3;89;0;1;7;26.454545454545418;19;0.0;136.8421052631579;0.0;
5;3;90;0;1;11;27.24999999999996;19;0.0;221.05263157894737;0.0;
5;3;91;0;1;8;28.499999999999954;20;0.0;160.0;0.0;
5;3;92;0;1;8;29.40909090909087;20;0.0;150.0;0.0;
5;3;93;0;1;9;30.318181818181777;20;0.0;160.0;0.0;
5;3;94;0;1;10;31.340909090909047;20;0.0;200.0;0.0;
5;3;95;0;1;8;32.477272727272684;20;0.0;160.0;0.0;
5;3;96;0;1;8;33.3863636363636;20;0.0;130.0;0.0;
5;4;1;0;1;12;60.0;20;0.0;120.0;0.0;
5;4;2;0;1;7;61.36363636363635;20;0.0;70.0;0.0;
5;4;3;0;1;8;62.1590909090909;20;0.0;80.0;0.0;
5;4;4;0;1;9;63.0681818181818;20;0.0;90.0;0.0;
5;4;5;0;1;9;64.09090909090908;20;0.0;90.0;0.0;
5;4;6;0;1;9;65.11363636363635;20;0.0;90.0;0.0;
5;4;7;0;1;17;66.1363636363636;20;0.0;170.0;0.0;
5;4;8;0;1;9;68.06818181818178;20;0.0;90.0;0.0;
5;4;9;0;1;10;69.09090909090907;20;0.0;100.0;0.0;
5;4;10;0;0;6;70.2272727272727;20;0.0;60.0;400.0;
5;4;11;0;1;10;70.90909090909088;20;0.0;100.0;0.0;
5;4;12;0;1;11;72.04545454545452;20;0.0;110.0;0.0;
5;4;13;0;1;9;73.29545454545452;20;0.0;92.5;0.0;
5;4;14;0;1;11;74.31818181818178;20;0.0;100.0;0.0;
5;4;15;0;0;6;75.56818181818178;20;0.0;60.0;400.0;
5;4;16;0;1;11;76.24999999999997;20;0.0;102.5;0.0;
5;4;17;0;1;13;77.49999999999996;20;0.0;120.0;0.0;
5;4;18;0;1;11;78.9772727272727;20;0.0;92.5;0.0;
5;4;19;0;1;8;80.2272727272727;20;0.0;72.5;0.0;
5;4;20;0;1;8;81.1363636363636;20;0.0;75.0;0.0;
5;4;21;0;1;10;82.04545454545452;20;0.0;77.5;0.0;
5;4;22;0;1;7;83.18181818181814;20;0.0;70.0;0.0;
5;4;23;0;1;10;83.97727272727269;20;0.0;80.0;0.0;
5;4;24;0;1;14;85.11363636363632;20;0.0;100.0;0.0;
5;4;25;0;1;10;86.70454545454541;20;0.0;72.5;0.0;
5;4;26;0;1;12;87.84090909090904;20;0.0;77.5;0.0;
5;4;27;0;1;13;89.1136363636363;20;0.0;87.5;0.0;
5;4;28;0;1;12;90.36363636363632;20;800.0;85.0;0.0;
5;4;29;0;1;7;83.59090909090904;18;0.0;69.44444444444444;0.0;
5;4;30;0;1;8;84.11363636363632;18;0.0;72.22222222222223;0.0;
5;4;31;0;1;10;84.90909090909086;18;1200.0;77.77777777777777;0.0;
